Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,Counts,2624,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2018,Counts,341,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2018,Counts,321,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,1597,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,667,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,99,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,76,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,492,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,92,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,27,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,475,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,93,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Robbery,Total,Total,2019,Counts,410,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,Counts,2484,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2019,Counts,292,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2019,Counts,284,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,1527,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,698,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,97,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,78,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,523,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Counts,17,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,1271,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,52,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,621,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,93,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,59,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,469,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,22,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,1491,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,3,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,356,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,33,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,43,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,Counts,280,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,226,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2016,Counts,117,CTS
SVN,Slovenia,Europe,Southern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2016,Counts,110,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,1398,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,1,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,427,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,42,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,43,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2017,Counts,342,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,238,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2017,Counts,144,CTS
SVN,Slovenia,Europe,Southern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2017,Counts,187,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,Counts,150,CTS
SVN,Slovenia,Europe,Southern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2018,Counts,138,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,1544,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,6,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,353,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,42,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,33,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,278,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,264,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,1565,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,11,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,468,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,37,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,41,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,390,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Robbery,Total,Total,2019,Counts,254,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,Counts,215,CTS
SVN,Slovenia,Europe,Southern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2019,Counts,134,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,1441,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,3,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,377,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,46,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,43,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,288,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2016,Counts,60029,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,17681,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,6311,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,10966,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,Counts,404,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,4959,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2016,Counts,1337,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2016,Counts,510,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2016,Counts,1757,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,8562,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2017,Counts,56995,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,4685,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,18874,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,6969,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,11505,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2017,Counts,400,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2017,Counts,2751,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2017,Counts,632,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2017,Counts,3089,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,8649,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,19272,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,406,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,Counts,55639,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2018,Counts,1791,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2018,Counts,687,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,4709,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,7575,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,11291,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,2292,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,8646,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,5324,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,19960,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,8271,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,11142,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,547,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Counts,3314,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Robbery,Total,Total,2019,Counts,9035,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,Counts,55293,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2019,Counts,2696,CTS
SWE,Sweden,Europe,Northern Europe,Offences of sexual nature,by type of offence,Child pornography: Cyber-related,Total,Total,2019,Counts,1128,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,5290,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,21144,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,8884,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,11567,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,693,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,4954,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,135,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,67,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,29,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,24,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,1,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,49,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,1486,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,3789,CTS/Computed
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,2303,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,1486,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,Counts,0,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,1062,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,3437,CTS/Computed
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,10207,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,11,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,3199,CTS/Computed
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,2156,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,1043,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,23614,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,10113,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,7,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,2899,CTS/Computed
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,1803,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,944,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,0,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Counts,25016,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,6552,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,2,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,2704,CTS/Computed
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,1744,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,960,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,0,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,28338,CTS
TJK,Tajikistan,Asia,Central Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,34,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,1,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,162,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,16,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,4,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,133,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2017,Counts,2,CTS
TLS,Timor-Leste,Asia,South-eastern Asia,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,23,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,5528,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,10892,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,6325,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,12171,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,7573,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,10979,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2019,Counts,8566,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Robbery,Total,Total,2019,Counts,10891,CTS
TUR,Republic of Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,7849,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,938,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,19548,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,495,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,Counts,17395,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,7019,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,1454,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,7257,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,5732,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,1335,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,6850,CTS
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,21136,CTS
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,2024,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,507,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,814,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,245,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2017,Counts,569,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2017,Counts,346,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,2069,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,566,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,797,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,195,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,602,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,291,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,1916,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,496,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,720,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2019,Counts,348,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2019,Counts,372,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2019,Counts,306,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,1680,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,361,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,696,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,374,CTS/DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,322,DMDB
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,212,DMDB
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,475,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,1777,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,284,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2016,Counts,1493,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,28,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,20378,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,436,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,2140,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,368,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,1772,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,37,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,19445,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,29891,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,531,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,1765,CTS
